chr11	86206070	86206083	-
chr11	86218649	86218662	-
chr11	86218788	86218801	+
chr11	86244465	86244478	+
chr11	86244522	86244535	-
chr11	86244545	86244558	+
chr11	86244548	86244561	+
chr11	86244559	86244572	+
chr11	86244695	86244708	+
chr11	86244767	86244780	-
chr11	86245010	86245023	+
chr11	86245098	86245111	+
chr11	86249789	86249802	-
chr11	86275274	86275287	+
chr11	86302405	86302418	-
chr11	86302456	86302469	+
chr11	86302501	86302514	+
chr11	86360960	86360973	-
chr11	86360961	86360974	+
chr11	86395324	86395337	-
chr11	86395326	86395339	+
chr11	86420025	86420038	-
chr11	86456275	86456288	-
chr11	86456276	86456289	+
chr11	86456364	86456377	-
chr11	86500010	86500023	-
chr11	86524173	86524186	-
chr11	86551616	86551629	+
chr11	86551674	86551687	+
chr11	86567631	86567644	-
chr11	86608556	86608569	-
chr11	86608558	86608571	+
chr11	86608617	86608630	+
chr11	86699577	86699590	-
chr11	86699578	86699591	+
chr11	86737732	86737745	-
chr11	86802750	86802763	-
chr11	86818661	86818674	-
chr11	86818709	86818722	-
chr11	86870148	86870161	+
chr11	86919770	86919783	-
chr11	86919907	86919920	-
chr11	86933931	86933944	+
chr11	86939295	86939308	+
chr11	86955321	86955334	+
chr11	86955369	86955382	+
chr11	86955485	86955498	+
chr11	86955521	86955534	+
chr11	86955554	86955567	-
chr11	86955584	86955597	-
chr11	86956078	86956091	+
chr11	86978976	86978989	+
chr11	86995498	86995511	+
chr11	87037696	87037709	-
chr11	87037761	87037774	-
chr11	87037777	87037790	-
chr11	87037791	87037804	-
chr11	87037793	87037806	+
chr11	87037848	87037861	-
chr11	87037940	87037953	-
chr11	87037993	87038006	+
chr11	87038011	87038024	-
chr11	87121174	87121187	+
chr11	87144466	87144479	+
chr11	87144491	87144504	+
chr11	87173876	87173889	-
chr11	87173883	87173896	-
chr11	87290490	87290503	-
chr11	87301089	87301102	-
chr11	87301090	87301103	+
chr11	87352892	87352905	-
chr11	87352894	87352907	+
chr11	87352923	87352936	+
chr11	87353044	87353057	-
chr11	87421534	87421547	-
chr11	87421639	87421652	+
chr11	87463690	87463703	+
chr11	88016587	88016600	-
chr11	88016604	88016617	+
chr11	88103801	88103814	+
chr11	88103824	88103837	+
chr11	88103887	88103900	+
chr11	88103933	88103946	+
chr11	88232069	88232082	+
chr11	88292637	88292650	-
chr11	88292658	88292671	-
chr11	88292659	88292672	+
chr11	88292661	88292674	-
chr11	88315218	88315231	-
chr11	88337630	88337643	+
chr11	88337740	88337753	+
chr11	88337805	88337818	+
chr11	88379158	88379171	+
chr11	88484953	88484966	-
chr11	88484965	88484978	+
chr11	88485057	88485070	+
chr11	88485066	88485079	-
chr11	88508382	88508395	+
chr11	88544480	88544493	-
chr11	88544559	88544572	-
chr11	88544561	88544574	+
chr11	88552605	88552618	-
chr11	88689722	88689735	-
chr11	88709646	88709659	-
chr11	88709647	88709660	+
chr11	88709751	88709764	-
chr11	88886924	88886937	+
chr11	88886990	88887003	-
chr11	88887081	88887094	-
chr11	89147277	89147290	+
chr11	89337355	89337368	-
chr11	89405695	89405708	+
chr11	89405731	89405744	-
chr11	89477356	89477369	-
chr11	89477357	89477370	+
chr11	89477442	89477455	-
chr11	89553912	89553925	-
chr11	89553913	89553926	+
chr11	89557537	89557550	-
chr11	89617211	89617224	-
chr11	89625410	89625423	+
chr11	89672497	89672510	-
chr11	89672806	89672819	+
chr11	90104008	90104021	-
chr11	90178441	90178454	+
chr11	90205031	90205044	+
chr11	90223177	90223190	+
chr11	90223205	90223218	+
chr11	90249739	90249752	+
chr11	90288341	90288354	+
chr11	90288392	90288405	+
chr11	90429000	90429013	-
chr11	90434944	90434957	-
chr11	90435041	90435054	-
chr11	90458627	90458640	-
chr11	90459602	90459615	-
chr11	90476606	90476619	-
chr11	90476607	90476620	+
chr11	90639883	90639896	+
chr11	90722609	90722622	+
chr11	90792868	90792881	-
chr11	90921498	90921511	-
chr11	90921646	90921659	-
chr11	91104442	91104455	+
chr11	91248387	91248400	-
chr11	91308172	91308185	-
chr11	91396858	91396871	+
chr11	91397066	91397079	+
chr11	91397229	91397242	-
chr11	91397230	91397243	+
chr11	91435859	91435872	-
chr11	91435860	91435873	+
chr11	91435890	91435903	-
chr11	91540619	91540632	+
chr11	91540628	91540641	-
chr11	91607815	91607828	+
chr11	91608918	91608931	-
chr11	91608987	91609000	-
chr11	92136973	92136986	+
chr11	92550614	92550627	+
chr11	92550674	92550687	+
chr11	92550747	92550760	-
chr11	92675534	92675547	+
chr11	92675583	92675596	+
chr11	92837715	92837728	-
chr11	92886498	92886511	-
chr11	92886500	92886513	+
chr11	92886524	92886537	-
chr11	92964627	92964640	+
chr11	92964736	92964749	+
chr11	92964813	92964826	+
chr11	92978807	92978820	-
chr11	92979000	92979013	-
chr11	93061777	93061790	-
chr11	93061881	93061894	-
chr11	93089537	93089550	-
chr11	93089564	93089577	-
chr11	93089628	93089641	-
chr11	93089703	93089716	+
chr11	93089744	93089757	-
chr11	93097536	93097549	-
chr11	93170148	93170161	-
chr11	93188880	93188893	-
chr11	93197573	93197586	-
chr11	93225826	93225839	-
chr11	93236918	93236931	-
chr11	93237558	93237571	-
chr11	93317425	93317438	-
chr11	93356352	93356365	+
chr11	93359593	93359606	+
chr11	93476979	93476992	-
chr11	93481225	93481238	-
chr11	93522680	93522693	+
chr11	93538051	93538064	-
chr11	93567446	93567459	-
chr11	93567593	93567606	-
chr11	93567624	93567637	-
chr11	93567658	93567671	-
chr11	93621728	93621741	+
chr11	93648359	93648372	-
chr11	93652254	93652267	-
chr11	93652353	93652366	-
chr11	93656031	93656044	+
chr11	93661619	93661632	+
chr11	93662008	93662021	-
chr11	93662117	93662130	-
chr11	93662118	93662131	+
chr11	93662172	93662185	-
chr11	93677244	93677257	+
chr11	93741587	93741600	+
chr11	93742116	93742129	+
chr11	93784177	93784190	-
chr11	93784874	93784887	-
chr11	93785028	93785041	+
chr11	93895546	93895559	+
chr11	93895661	93895674	+
chr11	93921877	93921890	+
chr11	93935807	93935820	-
chr11	93986707	93986720	+
chr11	93986966	93986979	+
chr11	94046837	94046850	-
chr11	94047092	94047105	-
chr11	94067164	94067177	+
chr11	94089598	94089611	+
chr11	94116678	94116691	-
chr11	94116681	94116694	-
chr11	94149506	94149519	-
chr11	94183950	94183963	+
chr11	94325860	94325873	-
chr11	94325872	94325885	+
chr11	94417575	94417588	-
chr11	94417576	94417589	+
chr11	94449556	94449569	-
chr11	94449643	94449656	-
chr11	94493463	94493476	-
chr11	94493916	94493929	+
chr11	94494135	94494148	-
chr11	94494239	94494252	-
chr11	94494242	94494255	-
chr11	94494243	94494256	+
chr11	94544302	94544315	-
chr11	94544376	94544389	-
chr11	94598102	94598115	-
chr11	94603184	94603197	-
chr11	94603263	94603276	-
chr11	94623304	94623317	+
chr11	94623391	94623404	+
chr11	94676055	94676068	+
chr11	94708493	94708506	-
chr11	94708689	94708702	+
chr11	94746559	94746572	-
chr11	94746626	94746639	-
chr11	94800441	94800454	-
chr11	94800474	94800487	+
chr11	94800577	94800590	-
chr11	94832919	94832932	-
chr11	94833025	94833038	-
chr11	94838274	94838287	-
chr11	94880222	94880235	-
chr11	94880483	94880496	-
chr11	94885709	94885722	+
chr11	94897455	94897468	-
chr11	94938592	94938605	+
chr11	94973430	94973443	-
chr11	94973440	94973453	-
chr11	94973675	94973688	+
chr11	95067129	95067142	-
chr11	95074903	95074916	+
chr11	95075273	95075286	-
chr11	95075460	95075473	-
chr11	95075568	95075581	+
chr11	95108303	95108316	-
chr11	95147063	95147076	-
chr11	95151680	95151693	+
chr11	95154626	95154639	-
chr11	95154661	95154674	+
chr11	95154671	95154684	+
chr11	95231130	95231143	-
chr11	95231231	95231244	-
chr11	95231286	95231299	+
chr11	95231415	95231428	+
chr11	95231544	95231557	-
chr11	95339742	95339755	-
chr11	95348780	95348793	+
chr11	95364487	95364500	-
chr11	95519002	95519015	-
chr11	95590449	95590462	+
chr11	95645355	95645368	-
chr11	95647663	95647676	+
chr11	95652306	95652319	+
chr11	95652429	95652442	-
chr11	95680832	95680845	+
chr11	95705717	95705730	-
chr11	95764477	95764490	-
chr11	95789723	95789736	+
chr11	95790150	95790163	-
chr11	95790393	95790406	-
chr11	95790445	95790458	-
chr11	95790607	95790620	-
chr11	95790609	95790622	+
chr11	95836167	95836180	-
chr11	95836194	95836207	+
chr11	95849247	95849260	+
chr11	95898919	95898932	+
chr11	95923907	95923920	-
chr11	95923949	95923962	-
chr11	95923966	95923979	+
chr11	95923997	95924010	+
chr11	95924013	95924026	+
chr11	95924078	95924091	+
chr11	96000491	96000504	-
chr11	96012177	96012190	+
chr11	96055037	96055050	+
chr11	96067928	96067941	+
chr11	96096008	96096021	+
chr11	96110487	96110500	+
chr11	96143144	96143157	+
chr11	96145305	96145318	-
chr11	96157243	96157256	-
chr11	96157390	96157403	-
chr11	96207482	96207495	+
chr11	96207560	96207573	-
chr11	96207919	96207932	-
chr11	96207926	96207939	+
chr11	96235405	96235418	-
chr11	96241728	96241741	-
chr11	96243230	96243243	+
chr11	96243425	96243438	+
chr11	96272566	96272579	+
chr11	96273123	96273136	+
chr11	96317768	96317781	+
chr11	96317878	96317891	-
chr11	96317879	96317892	+
chr11	96317924	96317937	+
chr11	96343227	96343240	+
chr11	96343230	96343243	+
chr11	96343249	96343262	+
chr11	96343278	96343291	-
chr11	96343355	96343368	-
chr11	96343366	96343379	+
chr11	96389893	96389906	+
chr11	96389919	96389932	-
chr11	96389948	96389961	-
chr11	96389949	96389962	+
chr11	96389971	96389984	+
chr11	96426978	96426991	-
chr11	96463943	96463956	+
chr11	96464008	96464021	+
chr11	96464911	96464924	+
chr11	96465761	96465774	-
chr11	96465762	96465775	+
chr11	96579765	96579778	-
chr11	96579796	96579809	+
chr11	96579799	96579812	+
chr11	96680642	96680655	+
chr11	97141088	97141101	-
chr11	97296600	97296613	-
chr11	97455182	97455195	+
chr11	97609914	97609927	-
chr11	97609923	97609936	-
chr11	97610045	97610058	-
chr11	97610121	97610134	+
chr11	97610188	97610201	+
chr11	97610218	97610231	+
chr11	97739943	97739956	-
chr11	97751438	97751451	+
chr11	97751555	97751568	-
chr11	97751666	97751679	-
chr11	97751723	97751736	-
chr11	97751724	97751737	+
chr11	97751757	97751770	-
chr11	97883406	97883419	-
chr11	97888670	97888683	-
chr11	98007789	98007802	-
chr11	98057073	98057086	-
chr11	98057075	98057088	+
chr11	98084783	98084796	+
chr11	98084793	98084806	+
chr11	98149655	98149668	+
chr11	98156021	98156034	+
chr11	98246730	98246743	-
chr11	98616230	98616243	+
chr11	98633730	98633743	+
chr11	98836422	98836435	+
chr11	99016045	99016058	-
chr11	99069949	99069962	-
chr11	99069973	99069986	-
chr11	99070021	99070034	-
chr11	99646118	99646131	+
chr11	99676487	99676500	-
chr11	99739664	99739677	-
chr11	99788628	99788641	+
chr11	99788736	99788749	-
chr11	100206813	100206826	-
chr11	100206823	100206836	-
chr11	100206824	100206837	+
chr11	100354885	100354898	+
chr11	100434944	100434957	-
chr11	100445271	100445284	+
chr11	100445666	100445679	-
chr11	100575581	100575594	-
chr11	100576601	100576614	+
chr11	100581536	100581549	+
chr11	100633110	100633123	-
chr11	100633157	100633170	+
chr11	100633254	100633267	+
chr11	100640851	100640864	+
chr11	100687961	100687974	-
chr11	100687964	100687977	-
chr11	100687965	100687978	+
chr11	100688039	100688052	+
chr11	100719856	100719869	+
chr11	100719943	100719956	-
chr11	100720131	100720144	+
chr11	100720143	100720156	-
chr11	100777238	100777251	-
chr11	100861314	100861327	-
chr11	100902772	100902785	+
chr11	100902833	100902846	+
chr11	100903039	100903052	+
chr11	100919263	100919276	+
chr11	100942247	100942260	-
chr11	100942295	100942308	-
chr11	100980328	100980341	-
chr11	100980361	100980374	+
chr11	101062522	101062535	+
chr11	101063708	101063721	-
chr11	101063889	101063902	-
chr11	101092169	101092182	+
chr11	101129756	101129769	-
chr11	101341767	101341780	+
chr11	101429075	101429088	+
chr11	101436692	101436705	-
chr11	101436717	101436730	-
chr11	101441787	101441800	+
chr11	101442052	101442065	+
chr11	101456989	101457002	-
chr11	101456990	101457003	+
chr11	101620227	101620240	-
chr11	101760248	101760261	+
chr11	101848456	101848469	-
chr11	101848457	101848470	+
chr11	101848459	101848472	-
chr11	101852382	101852395	-
chr11	101852471	101852484	+
chr11	101860800	101860813	+
chr11	101860941	101860954	-
chr11	101860942	101860955	+
chr11	101862493	101862506	+
chr11	101862622	101862635	+
chr11	101880404	101880417	-
chr11	101912884	101912897	-
chr11	101912885	101912898	+
chr11	101914899	101914912	-
chr11	101914916	101914929	+
chr11	101915069	101915082	+
chr11	101915205	101915218	+
chr11	101915208	101915221	+
chr11	102008029	102008042	-
chr11	102010902	102010915	+
chr11	102110223	102110236	+
chr11	102110367	102110380	+
chr11	102110464	102110477	+
chr11	102115868	102115881	-
chr11	102120597	102120610	+
chr11	102154997	102155010	+
chr11	102230494	102230507	-
chr11	102242250	102242263	-
chr11	102268867	102268880	+
chr11	102279894	102279907	-
chr11	102280467	102280480	+
chr11	102280603	102280616	-
chr11	102287956	102287969	+
chr11	102288125	102288138	+
chr11	102288253	102288266	-
chr11	102317394	102317407	+
chr11	102317500	102317513	+
chr11	102317564	102317577	+
chr11	102341931	102341944	+
chr11	102342018	102342031	-
chr11	102342050	102342063	+
chr11	102347111	102347124	+
chr11	102347164	102347177	-
chr11	102347210	102347223	-
chr11	102347231	102347244	+
chr11	102365101	102365114	+
chr11	102365207	102365220	-
chr11	102390865	102390878	+
chr11	102390930	102390943	-
chr11	102390954	102390967	+
chr11	102467305	102467318	+
chr11	102467455	102467468	+
chr11	102482743	102482756	+
chr11	102495590	102495603	-
chr11	102514070	102514083	-
chr11	102527324	102527337	-
chr11	102613137	102613150	-
chr11	102613138	102613151	+
chr11	102613172	102613185	+
chr11	102631142	102631155	+
chr11	102631152	102631165	+
chr11	102636172	102636185	-
chr11	102662782	102662795	-
chr11	102666534	102666547	-
chr11	102733453	102733466	+
chr11	102739815	102739828	-
chr11	102780634	102780647	-
chr11	102784032	102784045	-
chr11	102793981	102793994	+
chr11	102794051	102794064	-
chr11	102811144	102811157	+
chr11	102851083	102851096	+
chr11	102851349	102851362	-
chr11	102869481	102869494	+
chr11	102869688	102869701	+
chr11	102876783	102876796	+
chr11	102904748	102904761	+
chr11	102904751	102904764	+
chr11	102914897	102914910	+
chr11	102914950	102914963	+
chr11	102941161	102941174	-
chr11	102941162	102941175	+
chr11	102992009	102992022	+
chr11	103036006	103036019	+
chr11	103036139	103036152	+
chr11	103050473	103050486	-
chr11	103091239	103091252	-
chr11	103092227	103092240	+
chr11	103092373	103092386	-
chr11	103109365	103109378	+
chr11	103125746	103125759	+
chr11	103160853	103160866	+
chr11	103160984	103160997	+
chr11	103161892	103161905	-
chr11	103162139	103162152	+
chr11	103202194	103202207	-
chr11	103202243	103202256	+
chr11	103257535	103257548	+
chr11	103257580	103257593	-
chr11	103257623	103257636	-
chr11	103326130	103326143	+
chr11	103414123	103414136	+
chr11	103418038	103418051	+
chr11	103588030	103588043	+
chr11	103601412	103601425	-
chr11	103601442	103601455	-
chr11	103619666	103619679	+
chr11	104222682	104222695	-
chr11	104320321	104320334	+
chr11	104324181	104324194	+
chr11	104771901	104771914	-
chr11	104947096	104947109	+
chr11	105047431	105047444	+
chr11	105156426	105156439	+
chr11	105212024	105212037	+
chr11	105492126	105492139	+
chr11	105499811	105499824	-
chr11	105530824	105530837	+
chr11	105530862	105530875	-
chr11	105609428	105609441	+
chr11	105699878	105699891	-
chr11	105700142	105700155	-
chr11	105701088	105701101	-
chr11	105756902	105756915	+
chr11	105756905	105756918	+
chr11	105862907	105862920	-
chr11	105862968	105862981	-
chr11	105899671	105899684	+
chr11	105980342	105980355	+
chr11	106022168	106022181	-
chr11	106022449	106022462	-
chr11	106022531	106022544	-
chr11	106077352	106077365	+
chr11	106077526	106077539	-
chr11	106077637	106077650	+
chr11	106127573	106127586	+
chr11	106138023	106138036	+
chr11	106156380	106156393	+
chr11	106277036	106277049	+
chr11	106307145	106307158	+
chr11	106422851	106422864	+
chr11	106426005	106426018	+
chr11	106450647	106450660	-
chr11	106450727	106450740	+
chr11	106706581	106706594	-
chr11	106721581	106721594	+
chr11	106950248	106950261	+
chr11	107019223	107019236	-
chr11	107103274	107103287	-
chr11	107162842	107162855	-
chr11	107163027	107163040	-
chr11	107225118	107225131	+
chr11	107383790	107383803	+
chr11	107425465	107425478	-
chr11	107425488	107425501	-
chr11	107457787	107457800	+
chr11	107457913	107457926	-
chr11	107468309	107468322	-
chr11	107508117	107508130	-
chr11	107514899	107514912	+
chr11	107514939	107514952	-
chr11	107619466	107619479	-
chr11	107689792	107689805	-
chr11	107689919	107689932	-
chr11	107689920	107689933	+
chr11	107741129	107741142	+
chr11	107741218	107741231	-
chr11	107771197	107771210	-
chr11	107799397	107799410	-
chr11	107799436	107799449	-
chr11	107840325	107840338	-
chr11	107840694	107840707	-
chr11	107857101	107857114	+
chr11	107858823	107858836	+
chr11	107858990	107859003	-
chr11	107859063	107859076	-
chr11	107859253	107859266	-
chr11	107859301	107859314	+
chr11	107859363	107859376	+
chr11	107859559	107859572	+
chr11	107859809	107859822	-
chr11	107898378	107898391	+
chr11	107898472	107898485	-
chr11	107928297	107928310	+
chr11	107928354	107928367	-
chr11	107928365	107928378	-
chr11	107928384	107928397	-
chr11	107928415	107928428	+
chr11	107928429	107928442	+
chr11	107928462	107928475	+
chr11	107928484	107928497	+
chr11	107928524	107928537	-
chr11	107928549	107928562	+
chr11	108008819	108008832	+
chr11	108009229	108009242	-
chr11	108009256	108009269	-
chr11	108093197	108093210	-
chr11	108093851	108093864	-
chr11	108115868	108115881	+
chr11	108116036	108116049	+
chr11	108117956	108117969	+
chr11	108121307	108121320	-
chr11	108121454	108121467	-
chr11	108121475	108121488	-
chr11	108136433	108136446	+
chr11	108136435	108136448	-
chr11	108136436	108136449	+
chr11	108222477	108222490	-
chr11	108222610	108222623	-
chr11	108222690	108222703	+
chr11	108223015	108223028	+
chr11	108223052	108223065	+
chr11	108223105	108223118	+
chr11	108340982	108340995	+
chr11	108341075	108341088	-
chr11	108417762	108417775	-
chr11	108417763	108417776	+
chr11	108467282	108467295	-
chr11	108467283	108467296	+
chr11	108497364	108497377	+
chr11	108524787	108524800	+
chr11	108534715	108534728	-
chr11	108586909	108586922	+
chr11	108593575	108593588	-
chr11	108593697	108593710	+
chr11	108593877	108593890	-
chr11	108593899	108593912	-
chr11	108606962	108606975	+
chr11	108619562	108619575	-
chr11	108648077	108648090	+
chr11	108648109	108648122	+
chr11	108648137	108648150	-
chr11	108648307	108648320	+
chr11	108648337	108648350	+
chr11	108648473	108648486	-
chr11	108655194	108655207	-
chr11	108655195	108655208	+
chr11	108664908	108664921	-
chr11	108664956	108664969	+
chr11	108665026	108665039	+
chr11	108665074	108665087	-
chr11	108672279	108672292	-
chr11	108672282	108672295	-
chr11	108698000	108698013	-
chr11	108698051	108698064	+
chr11	108698061	108698074	+
chr11	108732673	108732686	+
chr11	108755120	108755133	+
chr11	108805029	108805042	+
chr11	108857610	108857623	-
chr11	108871362	108871375	-
chr11	108871474	108871487	-
chr11	108967750	108967763	+
chr11	108975157	108975170	-
chr11	109071770	109071783	+
chr11	109071805	109071818	+
chr11	109076938	109076951	-
chr11	109077141	109077154	+
chr11	109425031	109425044	-
chr11	109425137	109425150	-
chr11	109641753	109641766	-
chr11	109641755	109641768	+
chr11	109697423	109697436	-
chr11	109853365	109853378	-
chr11	109853366	109853379	+
chr11	109866001	109866014	-
chr11	109866002	109866015	+
chr11	109939370	109939383	-
chr11	109939380	109939393	-
chr11	109946266	109946279	+
chr11	109946377	109946390	-
chr11	109946379	109946392	+
chr11	109992961	109992974	-
chr11	109992985	109992998	-
chr11	110016250	110016263	+
chr11	110069519	110069532	+
chr11	110069591	110069604	-
chr11	110069711	110069724	-
chr11	110092503	110092516	+
chr11	110092813	110092826	+
chr11	110092816	110092829	+
chr11	110092942	110092955	+
chr11	110093103	110093116	-
chr11	110093149	110093162	-
chr11	110100676	110100689	+
chr11	110131889	110131902	+
chr11	110131921	110131934	-
chr11	110201413	110201426	+
chr11	110201509	110201522	-
chr11	110201510	110201523	+
chr11	110201513	110201526	+
chr11	110206559	110206572	-
chr11	110207320	110207333	+
chr11	110348394	110348407	-
chr11	110348532	110348545	-
chr11	110348586	110348599	+
chr11	110376889	110376902	-
chr11	110448109	110448122	+
chr11	110643342	110643355	+
chr11	110747681	110747694	+
chr11	110747710	110747723	-
chr11	110921897	110921910	-
chr11	111194344	111194357	+
chr11	111194358	111194371	+
chr11	111202164	111202177	+
chr11	111230569	111230582	-
chr11	111237268	111237281	+
chr11	111253350	111253363	-
chr11	111253351	111253364	+
chr11	111327920	111327933	+
chr11	111327961	111327974	-
chr11	111335701	111335714	-
chr11	111335877	111335890	+
chr11	111353469	111353482	-
chr11	111387321	111387334	+
chr11	111387635	111387648	+
chr11	111423107	111423120	-
chr11	111423132	111423145	-
chr11	111423198	111423211	-
chr11	111423214	111423227	-
chr11	111446683	111446696	-
chr11	111446737	111446750	-
chr11	111454862	111454875	-
chr11	111454863	111454876	+
chr11	111454873	111454886	+
chr11	111509472	111509485	+
chr11	111565324	111565337	-
chr11	111565325	111565338	+
chr11	111586488	111586501	+
chr11	111602053	111602066	-
chr11	111602133	111602146	+
chr11	111602227	111602240	+
chr11	111602304	111602317	+
chr11	111602383	111602396	-
chr11	111604520	111604533	-
chr11	111604576	111604589	+
chr11	111627819	111627832	+
chr11	111663932	111663945	+
chr11	111664075	111664088	-
chr11	111703546	111703559	+
chr11	111703610	111703623	-
chr11	111718645	111718658	+
chr11	111731417	111731430	-
chr11	111731458	111731471	+
chr11	111735537	111735550	-
chr11	111766538	111766551	+
chr11	111766676	111766689	-
chr11	111777466	111777479	-
chr11	111797147	111797160	+
chr11	111797444	111797457	-
chr11	111797514	111797527	+
chr11	111800607	111800620	+
chr11	111819825	111819838	-
chr11	111819998	111820011	-
chr11	111820000	111820013	+
chr11	111841645	111841658	-
chr11	111851823	111851836	-
chr11	111878665	111878678	-
chr11	111878673	111878686	+
chr11	111879027	111879040	+
chr11	111879107	111879120	+
chr11	111879210	111879223	-
chr11	111879433	111879446	+
chr11	111879566	111879579	-
chr11	111918817	111918830	-
chr11	111918818	111918831	+
chr11	111926984	111926997	-
chr11	111927053	111927066	+
chr11	111927140	111927153	+
chr11	111927158	111927171	+
chr11	111927180	111927193	+
chr11	111927223	111927236	+
chr11	111931968	111931981	+
chr11	111944232	111944245	-
chr11	111944414	111944427	-
chr11	111946588	111946601	-
chr11	111946704	111946717	+
chr11	111946751	111946764	-
chr11	111946875	111946888	-
chr11	111960931	111960944	-
chr11	111975232	111975245	+
chr11	111982189	111982202	-
chr11	111982192	111982205	-
chr11	111982193	111982206	+
chr11	111982277	111982290	-
chr11	111983277	111983290	+
chr11	111983280	111983293	+
chr11	111983284	111983297	+
chr11	111986724	111986737	+
chr11	111986776	111986789	-
chr11	111988922	111988935	-
chr11	111988970	111988983	-
chr11	112013872	112013885	-
chr11	112013906	112013919	+
chr11	112025075	112025088	+
chr11	112025265	112025278	-
chr11	112025467	112025480	+
chr11	112074103	112074116	-
chr11	112074106	112074119	-
chr11	112074190	112074203	-
chr11	112074239	112074252	+
chr11	112074336	112074349	+
chr11	112086655	112086668	-
chr11	112086674	112086687	+
chr11	112086739	112086752	-
chr11	112086900	112086913	+
chr11	112113609	112113622	+
chr11	112128469	112128482	+
chr11	112216659	112216672	-
chr11	112219911	112219924	+
chr11	112220066	112220079	-
chr11	112221714	112221727	+
chr11	112247308	112247321	-
chr11	112247438	112247451	+
chr11	112280718	112280731	+
chr11	112280733	112280746	-
chr11	112293761	112293774	+
chr11	112321987	112322000	+
chr11	112322164	112322177	+
chr11	112355857	112355870	+
chr11	112454346	112454359	+
chr11	112454396	112454409	-
chr11	112454397	112454410	+
chr11	112524778	112524791	-
chr11	112564484	112564497	+
chr11	112564600	112564613	+
chr11	112566602	112566615	-
chr11	112566607	112566620	+
chr11	112588251	112588264	-
chr11	112588343	112588356	+
chr11	112655532	112655545	+
chr11	112697405	112697418	-
chr11	112697533	112697546	-
chr11	112697534	112697547	+
chr11	112697584	112697597	+
chr11	112795363	112795376	-
chr11	112795367	112795380	+
chr11	112834455	112834468	+
chr11	112834485	112834498	-
chr11	112834516	112834529	+
chr11	112881459	112881472	-
chr11	112881570	112881583	-
chr11	112906002	112906015	+
chr11	112961323	112961336	-
chr11	113014353	113014366	+
chr11	113077661	113077674	-
chr11	113114575	113114588	-
chr11	113114611	113114624	-
chr11	113114639	113114652	-
chr11	113305886	113305899	-
chr11	113305887	113305900	+
chr11	113305937	113305950	-
chr11	113314465	113314478	-
chr11	113314468	113314481	-
chr11	113314587	113314600	-
chr11	113314681	113314694	+
chr11	113314784	113314797	+
chr11	113339971	113339984	-
chr11	113340190	113340203	+
chr11	113340224	113340237	+
chr11	113341546	113341559	+
chr11	113376411	113376424	-
chr11	113384767	113384780	+
chr11	113401941	113401954	+
chr11	113401962	113401975	+
chr11	113402064	113402077	-
chr11	113474456	113474469	+
chr11	113474471	113474484	+
chr11	113474641	113474654	+
chr11	113532893	113532906	-
chr11	113532895	113532908	+
chr11	113554628	113554641	-
chr11	113668586	113668599	+
chr11	113668681	113668694	-
chr11	113698044	113698057	+
chr11	113731099	113731112	-
chr11	113773571	113773584	-
chr11	113773862	113773875	+
chr11	113774106	113774119	-
chr11	113778317	113778330	+
chr11	113778532	113778545	+
chr11	113778545	113778558	+
chr11	113781726	113781739	+
chr11	113781738	113781751	-
chr11	113781808	113781821	-
chr11	113782202	113782215	-
chr11	113796791	113796804	-
chr11	113796836	113796849	-
chr11	113875605	113875618	-
chr11	113875649	113875662	-
chr11	113875751	113875764	-
chr11	113875780	113875793	+
chr11	113895615	113895628	+
chr11	113895644	113895657	+
chr11	113904883	113904896	-
chr11	113904967	113904980	-
chr11	113906301	113906314	+
chr11	113906776	113906789	-
chr11	113970867	113970880	-
chr11	113970876	113970889	-
chr11	113975012	113975025	-
chr11	113975213	113975226	+
chr11	114036220	114036233	-
chr11	114036222	114036235	+
chr11	114036253	114036266	-
chr11	114036289	114036302	-
chr11	114036320	114036333	-
chr11	114036330	114036343	-
chr11	114036332	114036345	+
chr11	114036335	114036348	+
chr11	114036385	114036398	+
chr11	114036401	114036414	-
chr11	114036855	114036868	+
chr11	114059343	114059356	-
chr11	114059407	114059420	+
chr11	114059510	114059523	+
chr11	114059572	114059585	+
chr11	114059682	114059695	+
chr11	114061544	114061557	-
chr11	114061951	114061964	+
chr11	114078595	114078608	+
chr11	114078604	114078617	-
chr11	114078732	114078745	+
chr11	114099082	114099095	-
chr11	114130332	114130345	-
chr11	114131537	114131550	-
chr11	114131538	114131551	+
chr11	114131548	114131561	-
chr11	114144385	114144398	-
chr11	114149445	114149458	-
chr11	114160122	114160135	-
chr11	114162751	114162764	+
chr11	114162845	114162858	-
chr11	114163983	114163996	-
chr11	114167108	114167121	-
chr11	114180650	114180663	-
chr11	114180652	114180665	+
chr11	114196451	114196464	-
chr11	114197839	114197852	-
chr11	114197944	114197957	-
chr11	114197982	114197995	+
chr11	114198465	114198478	-
chr11	114198507	114198520	-
chr11	114233673	114233686	-
chr11	114233817	114233830	+
chr11	114243860	114243873	-
chr11	114244058	114244071	-
chr11	114280777	114280790	+
chr11	114280854	114280867	-
chr11	114281685	114281698	-
chr11	114281705	114281718	-
chr11	114315997	114316010	-
chr11	114316000	114316013	-
chr11	114340388	114340401	-
chr11	114340400	114340413	+
chr11	114348394	114348407	+
chr11	114400091	114400104	-
chr11	114400126	114400139	+
chr11	114400296	114400309	+
chr11	114400405	114400418	+
